 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    3681.0000  0.90060E-01  0.19940E-01  0.99200E-03  0.00000E+00  0.00000E+00  0.74482E+03  0.15213E+03  0.15798E+02  0.00000E+00 -0.69604E-04 -0.30696E+04  0.00000E+00  0.10282E+03  0.00000E+00  0.13098E+01  0.73381E+02  0.13219E+02  0.29213E+02  77122  0.00000E+00      0.000
    3682.0000  0.21287E+00  0.47130E-01  0.99137E-03  0.00000E+00  0.00000E+00  0.74498E+03  0.15216E+03  0.15799E+02  0.00000E+00 -0.69604E-04 -0.30696E+04  0.00000E+00  0.10282E+03  0.00000E+00  0.13098E+01  0.73380E+02  0.13219E+02  0.29214E+02  77143  0.00000E+00      0.000
    3683.0000  0.41755E+00  0.92447E-01  0.99074E-03  0.00000E+00  0.00000E+00  0.74531E+03  0.15224E+03  0.15800E+02  0.00000E+00 -0.69604E-04 -0.30696E+04  0.00000E+00  0.10281E+03  0.00000E+00  0.13098E+01  0.73379E+02  0.13219E+02  0.29215E+02  77164  0.00000E+00      0.000
    3684.0000  0.64680E+00  0.14320E+00  0.99011E-03  0.00000E+00  0.00000E+00  0.74585E+03  0.15236E+03  0.15801E+02  0.00000E+00 -0.69604E-04 -0.30696E+04  0.00000E+00  0.10281E+03  0.00000E+00  0.13098E+01  0.73378E+02  0.13219E+02  0.29216E+02  77185  0.00000E+00      0.000
    3685.0000  0.81054E+00  0.17946E+00  0.98939E-03  0.00000E+00  0.00000E+00  0.74659E+03  0.15252E+03  0.15802E+02  0.00000E+00 -0.69604E-04 -0.30694E+04  0.00000E+00  0.10281E+03  0.00000E+00  0.13098E+01  0.73377E+02  0.13219E+02  0.29217E+02  77206  0.00000E+00      0.000
    3686.0000  0.90879E+00  0.20121E+00  0.98726E-03  0.00000E+00  0.00000E+00  0.74746E+03  0.15271E+03  0.15803E+02  0.00000E+00 -0.69604E-04 -0.30663E+04  0.00000E+00  0.10281E+03  0.00000E+00  0.13098E+01  0.73376E+02  0.13219E+02  0.29218E+02  77227  0.00000E+00      0.000
    3687.0000  0.99066E+00  0.21934E+00  0.98473E-03  0.00000E+00  0.00000E+00  0.74841E+03  0.15292E+03  0.15804E+02  0.00000E+00 -0.69604E-04 -0.30624E+04  0.00000E+00  0.10280E+03  0.00000E+00  0.13098E+01  0.73375E+02  0.13219E+02  0.29219E+02  77248  0.00000E+00      0.000
    3688.0000  0.10152E+01  0.22477E+00  0.98249E-03  0.00000E+00  0.00000E+00  0.74942E+03  0.15315E+03  0.15805E+02  0.00000E+00 -0.69604E-04 -0.30591E+04  0.00000E+00  0.10280E+03  0.00000E+00  0.13098E+01  0.73374E+02  0.13219E+02  0.29220E+02  77269  0.00000E+00      0.000
    3689.0000  0.93335E+00  0.20665E+00  0.98073E-03  0.00000E+00  0.00000E+00  0.75039E+03  0.15336E+03  0.15806E+02  0.00000E+00 -0.69604E-04 -0.30568E+04  0.00000E+00  0.10280E+03  0.00000E+00  0.13098E+01  0.73373E+02  0.13219E+02  0.29221E+02  77290  0.00000E+00      0.000
    3690.0000  0.76961E+00  0.17039E+00  0.97941E-03  0.00000E+00  0.00000E+00  0.75123E+03  0.15355E+03  0.15807E+02  0.00000E+00 -0.69604E-04 -0.30554E+04  0.00000E+00  0.10280E+03  0.00000E+00  0.13098E+01  0.73372E+02  0.13219E+02  0.29222E+02  77311  0.00000E+00      0.000
    3691.0000  0.54036E+00  0.11964E+00  0.97907E-03  0.00000E+00  0.00000E+00  0.75187E+03  0.15369E+03  0.15808E+02  0.00000E+00 -0.69604E-04 -0.30560E+04  0.00000E+00  0.10279E+03  0.00000E+00  0.13098E+01  0.73371E+02  0.13219E+02  0.29223E+02  77332  0.00000E+00      0.000
    3692.0000  0.32749E+00  0.72508E-01  0.97918E-03  0.00000E+00  0.00000E+00  0.75229E+03  0.15378E+03  0.15809E+02  0.00000E+00 -0.69604E-04 -0.30575E+04  0.00000E+00  0.10279E+03  0.00000E+00  0.13098E+01  0.73370E+02  0.13219E+02  0.29224E+02  77353  0.00000E+00      0.000
    3693.0000  0.16375E+00  0.36254E-01  0.97948E-03  0.00000E+00  0.00000E+00  0.75253E+03  0.15383E+03  0.15810E+02  0.00000E+00 -0.69604E-04 -0.30594E+04  0.00000E+00  0.10279E+03  0.00000E+00  0.13098E+01  0.73369E+02  0.13219E+02  0.29225E+02  77374  0.00000E+00      0.000
    3694.0000  0.12281E+00  0.27190E-01  0.98010E-03  0.00000E+00  0.00000E+00  0.75267E+03  0.15386E+03  0.15811E+02  0.00000E+00 -0.69604E-04 -0.30619E+04  0.00000E+00  0.10279E+03  0.00000E+00  0.13098E+01  0.73368E+02  0.13219E+02  0.29226E+02  77395  0.00000E+00      0.000
    3695.0000  0.14737E+00  0.32628E-01  0.97999E-03  0.00000E+00  0.00000E+00  0.75280E+03  0.15389E+03  0.15812E+02  0.00000E+00 -0.69604E-04 -0.30629E+04  0.00000E+00  0.10278E+03  0.00000E+00  0.13098E+01  0.73367E+02  0.13219E+02  0.29227E+02  77416  0.00000E+00      0.000
    3696.0000  0.13100E+00  0.29003E-01  0.97978E-03  0.00000E+00  0.00000E+00  0.75294E+03  0.15393E+03  0.15813E+02  0.00000E+00 -0.69604E-04 -0.30637E+04  0.00000E+00  0.10278E+03  0.00000E+00  0.13098E+01  0.73366E+02  0.13219E+02  0.29228E+02  77437  0.00000E+00      0.000
    3697.0000  0.13100E+00  0.29003E-01  0.97958E-03  0.00000E+00  0.00000E+00  0.75307E+03  0.15395E+03  0.15814E+02  0.00000E+00 -0.69604E-04 -0.30645E+04  0.00000E+00  0.10278E+03  0.00000E+00  0.13098E+01  0.73365E+02  0.13219E+02  0.29229E+02  77458  0.00000E+00      0.000
    3698.0000  0.13100E+00  0.29003E-01  0.97890E-03  0.00000E+00  0.00000E+00  0.75320E+03  0.15398E+03  0.15815E+02  0.00000E+00 -0.69604E-04 -0.30643E+04  0.00000E+00  0.10278E+03  0.00000E+00  0.13098E+01  0.73364E+02  0.13219E+02  0.29230E+02  77479  0.00000E+00      0.000
    3699.0000  0.13100E+00  0.29003E-01  0.97787E-03  0.00000E+00  0.00000E+00  0.75333E+03  0.15401E+03  0.15816E+02  0.00000E+00 -0.69604E-04 -0.30634E+04  0.00000E+00  0.10277E+03  0.00000E+00  0.13098E+01  0.73363E+02  0.13219E+02  0.29231E+02  77500  0.00000E+00      0.000
    3700.0000  0.13100E+00  0.29003E-01  0.97671E-03  0.00000E+00  0.00000E+00  0.75346E+03  0.15404E+03  0.15817E+02  0.00000E+00 -0.69604E-04 -0.30622E+04  0.00000E+00  0.10277E+03  0.00000E+00  0.13098E+01  0.73362E+02  0.13219E+02  0.29232E+02  77521  0.00000E+00      0.000
    3701.0000  0.10644E+00  0.23565E-01  0.97569E-03  0.00000E+00  0.00000E+00  0.75358E+03  0.15407E+03  0.15818E+02  0.00000E+00 -0.69604E-04 -0.30613E+04  0.00000E+00  0.10277E+03  0.00000E+00  0.13098E+01  0.73361E+02  0.13219E+02  0.29233E+02  77542  0.00000E+00      0.000
    3702.0000  0.65498E-01  0.14501E-01  0.97480E-03  0.00000E+00  0.00000E+00  0.75366E+03  0.15409E+03  0.15819E+02  0.00000E+00 -0.69604E-04 -0.30607E+04  0.00000E+00  0.10277E+03  0.00000E+00  0.13098E+01  0.73360E+02  0.13219E+02  0.29234E+02  77563  0.00000E+00      0.000
    3703.0000  0.49124E-01  0.10876E-01  0.97426E-03  0.00000E+00  0.00000E+00  0.75372E+03  0.15410E+03  0.15820E+02  0.00000E+00 -0.69604E-04 -0.30608E+04  0.00000E+00  0.10276E+03  0.00000E+00  0.13098E+01  0.73359E+02  0.13219E+02  0.29235E+02  77584  0.00000E+00      0.000
    3704.0000  0.24562E-01  0.54381E-02  0.97412E-03  0.00000E+00  0.00000E+00  0.75376E+03  0.15411E+03  0.15821E+02  0.00000E+00 -0.69604E-04 -0.30617E+04  0.00000E+00  0.10276E+03  0.00000E+00  0.13098E+01  0.73358E+02  0.13219E+02  0.29236E+02  77605  0.00000E+00      0.000
    3705.0000  0.40936E-01  0.90635E-02  0.97422E-03  0.00000E+00  0.00000E+00  0.75379E+03  0.15411E+03  0.15822E+02  0.00000E+00 -0.69604E-04 -0.30631E+04  0.00000E+00  0.10276E+03  0.00000E+00  0.13098E+01  0.73357E+02  0.13219E+02  0.29237E+02  77626  0.00000E+00      0.000
    3706.0000  0.18831E+00  0.41692E-01  0.97418E-03  0.00000E+00  0.00000E+00  0.75391E+03  0.15414E+03  0.15823E+02  0.00000E+00 -0.69604E-04 -0.30642E+04  0.00000E+00  0.10276E+03  0.00000E+00  0.13098E+01  0.73356E+02  0.13219E+02  0.29238E+02  77647  0.00000E+00      0.000
    3707.0000  0.41755E+00  0.92447E-01  0.97395E-03  0.00000E+00  0.00000E+00  0.75423E+03  0.15421E+03  0.15824E+02  0.00000E+00 -0.69604E-04 -0.30649E+04  0.00000E+00  0.10275E+03  0.00000E+00  0.13098E+01  0.73355E+02  0.13219E+02  0.29238E+02  77668  0.00000E+00      0.000
    3708.0000  0.72867E+00  0.16133E+00  0.97309E-03  0.00000E+00  0.00000E+00  0.75482E+03  0.15434E+03  0.15825E+02  0.00000E+00 -0.69604E-04 -0.30643E+04  0.00000E+00  0.10275E+03  0.00000E+00  0.13098E+01  0.73354E+02  0.13219E+02  0.29239E+02  77689  0.00000E+00      0.000
    3709.0000  0.10644E+01  0.23565E+00  0.97161E-03  0.00000E+00  0.00000E+00  0.75574E+03  0.15455E+03  0.15825E+02  0.00000E+00 -0.69604E-04 -0.30624E+04  0.00000E+00  0.10275E+03  0.00000E+00  0.13098E+01  0.73353E+02  0.13219E+02  0.29240E+02  77710  0.00000E+00      0.000
    3710.0000  0.12527E+01  0.27734E+00  0.96943E-03  0.00000E+00  0.00000E+00  0.75691E+03  0.15480E+03  0.15826E+02  0.00000E+00 -0.69604E-04 -0.30591E+04  0.00000E+00  0.10275E+03  0.00000E+00  0.13098E+01  0.73352E+02  0.13219E+02  0.29241E+02  77731  0.00000E+00      0.000
    3711.0000  0.13345E+01  0.29547E+00  0.96730E-03  0.00000E+00  0.00000E+00  0.75821E+03  0.15509E+03  0.15827E+02  0.00000E+00 -0.69604E-04 -0.30559E+04  0.00000E+00  0.10274E+03  0.00000E+00  0.13098E+01  0.73351E+02  0.13219E+02  0.29242E+02  77752  0.00000E+00      0.000
    3712.0000  0.13345E+01  0.29547E+00  0.96530E-03  0.00000E+00  0.00000E+00  0.75954E+03  0.15539E+03  0.15828E+02  0.00000E+00 -0.69604E-04 -0.30530E+04  0.00000E+00  0.10274E+03  0.00000E+00  0.13098E+01  0.73350E+02  0.13219E+02  0.29243E+02  77773  0.00000E+00      0.000
    3713.0000  0.12117E+01  0.26828E+00  0.96384E-03  0.00000E+00  0.00000E+00  0.76081E+03  0.15567E+03  0.15829E+02  0.00000E+00 -0.69604E-04 -0.30512E+04  0.00000E+00  0.10274E+03  0.00000E+00  0.13098E+01  0.73349E+02  0.13219E+02  0.29244E+02  77794  0.00000E+00      0.000
    3714.0000  0.10234E+01  0.22659E+00  0.96261E-03  0.00000E+00  0.00000E+00  0.76191E+03  0.15591E+03  0.15830E+02  0.00000E+00 -0.69604E-04 -0.30499E+04  0.00000E+00  0.10274E+03  0.00000E+00  0.13098E+01  0.73348E+02  0.13219E+02  0.29245E+02  77815  0.00000E+00      0.000
    3715.0000  0.79417E+00  0.17583E+00  0.96197E-03  0.00000E+00  0.00000E+00  0.76281E+03  0.15611E+03  0.15831E+02  0.00000E+00 -0.69604E-04 -0.30498E+04  0.00000E+00  0.10273E+03  0.00000E+00  0.13098E+01  0.73347E+02  0.13219E+02  0.29246E+02  77836  0.00000E+00      0.000
    3716.0000  0.49942E+00  0.11057E+00  0.96181E-03  0.00000E+00  0.00000E+00  0.76344E+03  0.15625E+03  0.15832E+02  0.00000E+00 -0.69604E-04 -0.30507E+04  0.00000E+00  0.10273E+03  0.00000E+00  0.13098E+01  0.73346E+02  0.13219E+02  0.29247E+02  77857  0.00000E+00      0.000
    3717.0000  0.20468E+00  0.45317E-01  0.96179E-03  0.00000E+00  0.00000E+00  0.76377E+03  0.15632E+03  0.15833E+02  0.00000E+00 -0.69604E-04 -0.30519E+04  0.00000E+00  0.10273E+03  0.00000E+00  0.13098E+01  0.73345E+02  0.13219E+02  0.29248E+02  77878  0.00000E+00      0.000
    3718.0000  0.12281E+00  0.27190E-01  0.96198E-03  0.00000E+00  0.00000E+00  0.76393E+03  0.15636E+03  0.15834E+02  0.00000E+00 -0.69604E-04 -0.30535E+04  0.00000E+00  0.10273E+03  0.00000E+00  0.13098E+01  0.73344E+02  0.13219E+02  0.29249E+02  77899  0.00000E+00      0.000
    3719.0000  0.14737E+00  0.32628E-01  0.96205E-03  0.00000E+00  0.00000E+00  0.76407E+03  0.15639E+03  0.15835E+02  0.00000E+00 -0.69604E-04 -0.30548E+04  0.00000E+00  0.10272E+03  0.00000E+00  0.13098E+01  0.73343E+02  0.13219E+02  0.29250E+02  77920  0.00000E+00      0.000
    3720.0000  0.13100E+00  0.29003E-01  0.96153E-03  0.00000E+00  0.00000E+00  0.76421E+03  0.15642E+03  0.15836E+02  0.00000E+00 -0.69604E-04 -0.30549E+04  0.00000E+00  0.10272E+03  0.00000E+00  0.13098E+01  0.73342E+02  0.13219E+02  0.29251E+02  77941  0.00000E+00      0.000
    3721.0000  0.13100E+00  0.29003E-01  0.96053E-03  0.00000E+00  0.00000E+00  0.76434E+03  0.15645E+03  0.15837E+02  0.00000E+00 -0.69604E-04 -0.30540E+04  0.00000E+00  0.10272E+03  0.00000E+00  0.13098E+01  0.73341E+02  0.13219E+02  0.29252E+02  77962  0.00000E+00      0.000
    3722.0000  0.13100E+00  0.29003E-01  0.95938E-03  0.00000E+00  0.00000E+00  0.76447E+03  0.15648E+03  0.15838E+02  0.00000E+00 -0.69604E-04 -0.30528E+04  0.00000E+00  0.10272E+03  0.00000E+00  0.13098E+01  0.73340E+02  0.13219E+02  0.29253E+02  77983  0.00000E+00      0.000
    3723.0000  0.13100E+00  0.29003E-01  0.95853E-03  0.00000E+00  0.00000E+00  0.76460E+03  0.15651E+03  0.15839E+02  0.00000E+00 -0.69604E-04 -0.30522E+04  0.00000E+00  0.10271E+03  0.00000E+00  0.13098E+01  0.73339E+02  0.13219E+02  0.29254E+02  78004  0.00000E+00      0.000
    3724.0000  0.17193E+00  0.38066E-01  0.95742E-03  0.00000E+00  0.00000E+00  0.76475E+03  0.15654E+03  0.15840E+02  0.00000E+00 -0.69604E-04 -0.30511E+04  0.00000E+00  0.10271E+03  0.00000E+00  0.13098E+01  0.73339E+02  0.13219E+02  0.29255E+02  78025  0.00000E+00      0.000
    3725.0000  0.17193E+00  0.38066E-01  0.95617E-03  0.00000E+00  0.00000E+00  0.76492E+03  0.15658E+03  0.15841E+02  0.00000E+00 -0.69604E-04 -0.30497E+04  0.00000E+00  0.10271E+03  0.00000E+00  0.13098E+01  0.73338E+02  0.13219E+02  0.29256E+02  78046  0.00000E+00      0.000
    3726.0000  0.10644E+00  0.23565E-01  0.95525E-03  0.00000E+00  0.00000E+00  0.76506E+03  0.15661E+03  0.15842E+02  0.00000E+00 -0.69604E-04 -0.30490E+04  0.00000E+00  0.10271E+03  0.00000E+00  0.13098E+01  0.73337E+02  0.13219E+02  0.29257E+02  78067  0.00000E+00      0.000
    3727.0000  0.81873E-01  0.18127E-01  0.95459E-03  0.00000E+00  0.00000E+00  0.76515E+03  0.15663E+03  0.15843E+02  0.00000E+00 -0.69604E-04 -0.30488E+04  0.00000E+00  0.10270E+03  0.00000E+00  0.13098E+01  0.73336E+02  0.13219E+02  0.29258E+02  78088  0.00000E+00      0.000
    3728.0000  0.65498E-01  0.14501E-01  0.95446E-03  0.00000E+00  0.00000E+00  0.76523E+03  0.15665E+03  0.15844E+02  0.00000E+00 -0.69604E-04 -0.30497E+04  0.00000E+00  0.10270E+03  0.00000E+00  0.13098E+01  0.73335E+02  0.13219E+02  0.29259E+02  78109  0.00000E+00      0.000
    3729.0000  0.65498E-01  0.14501E-01  0.95447E-03  0.00000E+00  0.00000E+00  0.76529E+03  0.15666E+03  0.15845E+02  0.00000E+00 -0.69604E-04 -0.30509E+04  0.00000E+00  0.10270E+03  0.00000E+00  0.13098E+01  0.73334E+02  0.13219E+02  0.29260E+02  78130  0.00000E+00      0.000
    3730.0000  0.20468E+00  0.45317E-01  0.95424E-03  0.00000E+00  0.00000E+00  0.76543E+03  0.15669E+03  0.15846E+02  0.00000E+00 -0.69604E-04 -0.30516E+04  0.00000E+00  0.10270E+03  0.00000E+00  0.13098E+01  0.73333E+02  0.13219E+02  0.29261E+02  78151  0.00000E+00      0.000
    3731.0000  0.47486E+00  0.10514E+00  0.95359E-03  0.00000E+00  0.00000E+00  0.76579E+03  0.15677E+03  0.15847E+02  0.00000E+00 -0.69604E-04 -0.30514E+04  0.00000E+00  0.10269E+03  0.00000E+00  0.13098E+01  0.73332E+02  0.13219E+02  0.29261E+02  78172  0.00000E+00      0.000
    3732.0000  0.78598E+00  0.17402E+00  0.95236E-03  0.00000E+00  0.00000E+00  0.76645E+03  0.15692E+03  0.15847E+02  0.00000E+00 -0.69604E-04 -0.30500E+04  0.00000E+00  0.10269E+03  0.00000E+00  0.13098E+01  0.73331E+02  0.13219E+02  0.29262E+02  78193  0.00000E+00      0.000
    3733.0000  0.10562E+01  0.23384E+00  0.95057E-03  0.00000E+00  0.00000E+00  0.76739E+03  0.15712E+03  0.15848E+02  0.00000E+00 -0.69604E-04 -0.30474E+04  0.00000E+00  0.10269E+03  0.00000E+00  0.13098E+01  0.73330E+02  0.13219E+02  0.29263E+02  78214  0.00000E+00      0.000
    3734.0000  0.11462E+01  0.25378E+00  0.94798E-03  0.00000E+00  0.00000E+00  0.76849E+03  0.15737E+03  0.15849E+02  0.00000E+00 -0.69604E-04 -0.30432E+04  0.00000E+00  0.10269E+03  0.00000E+00  0.13098E+01  0.73329E+02  0.13219E+02  0.29264E+02  78235  0.00000E+00      0.000
    3735.0000  0.11299E+01  0.25015E+00  0.94529E-03  0.00000E+00  0.00000E+00  0.76963E+03  0.15762E+03  0.15850E+02  0.00000E+00 -0.69604E-04 -0.30388E+04  0.00000E+00  0.10268E+03  0.00000E+00  0.13098E+01  0.73328E+02  0.13219E+02  0.29265E+02  78256  0.00000E+00      0.000
    3736.0000  0.99885E+00  0.22115E+00  0.94318E-03  0.00000E+00  0.00000E+00  0.77068E+03  0.15785E+03  0.15851E+02  0.00000E+00 -0.69604E-04 -0.30356E+04  0.00000E+00  0.10268E+03  0.00000E+00  0.13098E+01  0.73327E+02  0.13219E+02  0.29266E+02  78277  0.00000E+00      0.000
    3737.0000  0.81054E+00  0.17946E+00  0.94169E-03  0.00000E+00  0.00000E+00  0.77158E+03  0.15805E+03  0.15852E+02  0.00000E+00 -0.69604E-04 -0.30337E+04  0.00000E+00  0.10268E+03  0.00000E+00  0.13098E+01  0.73326E+02  0.13219E+02  0.29267E+02  78298  0.00000E+00      0.000
    3738.0000  0.62223E+00  0.13777E+00  0.94053E-03  0.00000E+00  0.00000E+00  0.77228E+03  0.15821E+03  0.15853E+02  0.00000E+00 -0.69604E-04 -0.30325E+04  0.00000E+00  0.10268E+03  0.00000E+00  0.13098E+01  0.73325E+02  0.13219E+02  0.29268E+02  78319  0.00000E+00      0.000
    3739.0000  0.49124E+00  0.10876E+00  0.94004E-03  0.00000E+00  0.00000E+00  0.77283E+03  0.15833E+03  0.15854E+02  0.00000E+00 -0.69604E-04 -0.30327E+04  0.00000E+00  0.10268E+03  0.00000E+00  0.13098E+01  0.73324E+02  0.13219E+02  0.29269E+02  78340  0.00000E+00      0.000
    3740.0000  0.40936E+00  0.90635E-01  0.93955E-03  0.00000E+00  0.00000E+00  0.77327E+03  0.15843E+03  0.15855E+02  0.00000E+00 -0.69604E-04 -0.30329E+04  0.00000E+00  0.10267E+03  0.00000E+00  0.13098E+01  0.73323E+02  0.13219E+02  0.29270E+02  78361  0.00000E+00      0.000
    3741.0000  0.32749E+00  0.72508E-01  0.93902E-03  0.00000E+00  0.00000E+00  0.77363E+03  0.15851E+03  0.15856E+02  0.00000E+00 -0.69604E-04 -0.30330E+04  0.00000E+00  0.10267E+03  0.00000E+00  0.13098E+01  0.73322E+02  0.13219E+02  0.29271E+02  78382  0.00000E+00      0.000
    3742.0000  0.31112E+00  0.68882E-01  0.93949E-03  0.00000E+00  0.00000E+00  0.77395E+03  0.15858E+03  0.15857E+02  0.00000E+00 -0.69604E-04 -0.30352E+04  0.00000E+00  0.10267E+03  0.00000E+00  0.13098E+01  0.73321E+02  0.13219E+02  0.29272E+02  78403  0.00000E+00      0.000
    3743.0000  0.25381E+00  0.56194E-01  0.93950E-03  0.00000E+00  0.00000E+00  0.77423E+03  0.15864E+03  0.15858E+02  0.00000E+00 -0.69604E-04 -0.30364E+04  0.00000E+00  0.10267E+03  0.00000E+00  0.13098E+01  0.73320E+02  0.13219E+02  0.29273E+02  78424  0.00000E+00      0.000
    3744.0000  0.21287E+00  0.47130E-01  0.93884E-03  0.00000E+00  0.00000E+00  0.77446E+03  0.15869E+03  0.15859E+02  0.00000E+00 -0.69604E-04 -0.30362E+04  0.00000E+00  0.10266E+03  0.00000E+00  0.13098E+01  0.73319E+02  0.13219E+02  0.29274E+02  78445  0.00000E+00      0.000
    3745.0000  0.18831E+00  0.41692E-01  0.93795E-03  0.00000E+00  0.00000E+00  0.77466E+03  0.15873E+03  0.15860E+02  0.00000E+00 -0.69604E-04 -0.30355E+04  0.00000E+00  0.10266E+03  0.00000E+00  0.13098E+01  0.73318E+02  0.13219E+02  0.29275E+02  78466  0.00000E+00      0.000
    3746.0000  0.14737E+00  0.32628E-01  0.93681E-03  0.00000E+00  0.00000E+00  0.77482E+03  0.15877E+03  0.15861E+02  0.00000E+00 -0.69604E-04 -0.30343E+04  0.00000E+00  0.10266E+03  0.00000E+00  0.13098E+01  0.73317E+02  0.13219E+02  0.29276E+02  78487  0.00000E+00      0.000
    3747.0000  0.13100E+00  0.29003E-01  0.93544E-03  0.00000E+00  0.00000E+00  0.77496E+03  0.15880E+03  0.15861E+02  0.00000E+00 -0.69604E-04 -0.30326E+04  0.00000E+00  0.10266E+03  0.00000E+00  0.13098E+01  0.73316E+02  0.13219E+02  0.29277E+02  78508  0.00000E+00      0.000
    3748.0000  0.13100E+00  0.29003E-01  0.93410E-03  0.00000E+00  0.00000E+00  0.77509E+03  0.15883E+03  0.15862E+02  0.00000E+00 -0.69604E-04 -0.30310E+04  0.00000E+00  0.10265E+03  0.00000E+00  0.13098E+01  0.73315E+02  0.13219E+02  0.29278E+02  78529  0.00000E+00      0.000
    3749.0000  0.10644E+00  0.23565E-01  0.93229E-03  0.00000E+00  0.00000E+00  0.77521E+03  0.15886E+03  0.15863E+02  0.00000E+00 -0.69604E-04 -0.30284E+04  0.00000E+00  0.10265E+03  0.00000E+00  0.13098E+01  0.73314E+02  0.13219E+02  0.29278E+02  78550  0.00000E+00      0.000
    3750.0000  0.81873E-01  0.18127E-01  0.93085E-03  0.00000E+00  0.00000E+00  0.77530E+03  0.15888E+03  0.15864E+02  0.00000E+00 -0.69604E-04 -0.30266E+04  0.00000E+00  0.10265E+03  0.00000E+00  0.13098E+01  0.73313E+02  0.13219E+02  0.29279E+02  78571  0.00000E+00      0.000
    3751.0000  0.81873E-01  0.18127E-01  0.92995E-03  0.00000E+00  0.00000E+00  0.77538E+03  0.15890E+03  0.15865E+02  0.00000E+00 -0.69604E-04 -0.30259E+04  0.00000E+00  0.10265E+03  0.00000E+00  0.13098E+01  0.73313E+02  0.13219E+02  0.29280E+02  78592  0.00000E+00      0.000
    3752.0000 -0.13181E+01  0.18127E-01 -0.13181E+01  0.00000E+00  0.00000E+00  0.77467E+03  0.15891E+03  0.15114E+02  0.00000E+00 -0.69604E-04 -0.25127E+02  0.00000E+00  0.10264E+03  0.00000E+00  0.13098E+01  0.74063E+02  0.14017E+02  0.29327E+02  78625  0.00000E+00      0.000
    3753.0000 -0.31813E+00  0.18127E-01 -0.31813E+00  0.00000E+00  0.00000E+00  0.77392E+03  0.15893E+03  0.14366E+02  0.00000E+00 -0.69604E-04 -0.28898E+02  0.00000E+00  0.10264E+03  0.00000E+00  0.13098E+01  0.74812E+02  0.14847E+02  0.29409E+02  78658  0.00000E+00      0.000
    3754.0000  0.10644E+00  0.23565E-01  0.10644E+00  0.00000E+00  0.00000E+00  0.77384E+03  0.15895E+03  0.14290E+02  0.00000E+00 -0.69604E-04 -0.61970E+02  0.00000E+00  0.10264E+03  0.00000E+00  0.13098E+01  0.74888E+02  0.15019E+02  0.29505E+02  78679  0.00000E+00      0.000
    3755.0000  0.17193E+00  0.38066E-01  0.17193E+00  0.00000E+00  0.00000E+00  0.77399E+03  0.15898E+03  0.14434E+02  0.00000E+00 -0.69604E-04 -0.14431E+03  0.00000E+00  0.10264E+03  0.00000E+00  0.13098E+01  0.74744E+02  0.15019E+02  0.29649E+02  78700  0.00000E+00      0.000
    3756.0000  0.31112E+00  0.68882E-01  0.31112E+00  0.00000E+00  0.00000E+00  0.77424E+03  0.15904E+03  0.14685E+02  0.00000E+00 -0.69604E-04 -0.12503E+04  0.00000E+00  0.10263E+03  0.00000E+00  0.13098E+01  0.74493E+02  0.15019E+02  0.29900E+02  78721  0.00000E+00      0.000
    3757.0000  0.35205E+00  0.77946E-01  0.85687E-01  0.00000E+00  0.00000E+00  0.77457E+03  0.15911E+03  0.14855E+02  0.00000E+00 -0.69604E-04 -0.30245E+04  0.00000E+00  0.10263E+03  0.00000E+00  0.13098E+01  0.74322E+02  0.15019E+02  0.30070E+02  78742  0.00000E+00      0.000
    3758.0000  0.35205E+00  0.77946E-01  0.52232E-01  0.00000E+00  0.00000E+00  0.77493E+03  0.15919E+03  0.14921E+02  0.00000E+00 -0.69604E-04 -0.30204E+04  0.00000E+00  0.10263E+03  0.00000E+00  0.13098E+01  0.74256E+02  0.15019E+02  0.30136E+02  78763  0.00000E+00      0.000
    3759.0000  0.36843E+00  0.81571E-01  0.40096E-01  0.00000E+00  0.00000E+00  0.77529E+03  0.15927E+03  0.14966E+02  0.00000E+00 -0.69604E-04 -0.30174E+04  0.00000E+00  0.10263E+03  0.00000E+00  0.13098E+01  0.74211E+02  0.15019E+02  0.30181E+02  78784  0.00000E+00      0.000
    3760.0000  0.27018E+00  0.59819E-01  0.31873E-01  0.00000E+00  0.00000E+00  0.77560E+03  0.15934E+03  0.15002E+02  0.00000E+00 -0.69604E-04 -0.30147E+04  0.00000E+00  0.10262E+03  0.00000E+00  0.13098E+01  0.74175E+02  0.15019E+02  0.30217E+02  78805  0.00000E+00      0.000
    3761.0000  0.37662E+00  0.83384E-01  0.26375E-01  0.00000E+00  0.00000E+00  0.77593E+03  0.15941E+03  0.15031E+02  0.00000E+00 -0.69604E-04 -0.30125E+04  0.00000E+00  0.10262E+03  0.00000E+00  0.13098E+01  0.74146E+02  0.15019E+02  0.30246E+02  78826  0.00000E+00      0.000
