  theta         h        log h        C             K        log K          S          Kv
 
  0.5000  -0.100E-04 -0.5000E+01  0.9887E-03  0.9392E+00 -0.2725E-01    1.0000  0.0000E+00
  0.5000  -0.124E-04 -0.4907E+01  0.1048E-02  0.9356E+00 -0.2892E-01    1.0000  0.0000E+00
  0.5000  -0.153E-04 -0.4815E+01  0.1111E-02  0.9318E+00 -0.3069E-01    1.0000  0.0000E+00
  0.5000  -0.190E-04 -0.4722E+01  0.1178E-02  0.9277E+00 -0.3257E-01    1.0000  0.0000E+00
  0.5000  -0.235E-04 -0.4629E+01  0.1249E-02  0.9235E+00 -0.3457E-01    1.0000  0.0000E+00
  0.5000  -0.291E-04 -0.4537E+01  0.1324E-02  0.9190E+00 -0.3669E-01    1.0000  0.3652E-31
  0.5000  -0.360E-04 -0.4444E+01  0.1403E-02  0.9142E+00 -0.3895E-01    1.0000  0.3652E-31
  0.5000  -0.445E-04 -0.4351E+01  0.1487E-02  0.9092E+00 -0.4135E-01    1.0000  0.3652E-31
  0.5000  -0.551E-04 -0.4258E+01  0.1577E-02  0.9039E+00 -0.4390E-01    1.0000  0.3652E-31
  0.5000  -0.683E-04 -0.4166E+01  0.1671E-02  0.8982E+00 -0.4661E-01    1.0000  0.3681E-30
  0.5000  -0.845E-04 -0.4073E+01  0.1772E-02  0.8923E+00 -0.4949E-01    1.0000  0.3681E-30
  0.5000  -0.105E-03 -0.3980E+01  0.1878E-02  0.8860E+00 -0.5256E-01    1.0000  0.1422E-29
  0.5000  -0.129E-03 -0.3888E+01  0.1991E-02  0.8794E+00 -0.5582E-01    1.0000  0.1422E-29
  0.5000  -0.160E-03 -0.3795E+01  0.2110E-02  0.8724E+00 -0.5929E-01    1.0000  0.3710E-29
  0.5000  -0.198E-03 -0.3702E+01  0.2237E-02  0.8650E+00 -0.6299E-01    1.0000  0.1433E-28
  0.5000  -0.246E-03 -0.3610E+01  0.2372E-02  0.8572E+00 -0.6693E-01    1.0000  0.3740E-28
  0.5000  -0.304E-03 -0.3517E+01  0.2514E-02  0.8490E+00 -0.7112E-01    1.0000  0.7868E-28
  0.5000  -0.376E-03 -0.3424E+01  0.2665E-02  0.8403E+00 -0.7558E-01    1.0000  0.1887E-27
  0.5000  -0.466E-03 -0.3332E+01  0.2825E-02  0.8311E+00 -0.8034E-01    1.0000  0.4613E-27
  0.5000  -0.577E-03 -0.3239E+01  0.2995E-02  0.8215E+00 -0.8542E-01    1.0000  0.1264E-26
  0.5000  -0.714E-03 -0.3146E+01  0.3175E-02  0.8113E+00 -0.9083E-01    1.0000  0.3064E-26
  0.5000  -0.884E-03 -0.3054E+01  0.3365E-02  0.8006E+00 -0.9660E-01    1.0000  0.7346E-26
  0.5000  -0.109E-02 -0.2961E+01  0.3567E-02  0.7893E+00 -0.1028E+00    1.0000  0.1796E-25
  0.5000  -0.135E-02 -0.2868E+01  0.3782E-02  0.7774E+00 -0.1093E+00    1.0000  0.4461E-25
  0.5000  -0.168E-02 -0.2775E+01  0.4009E-02  0.7649E+00 -0.1164E+00    1.0000  0.1149E-24
  0.5000  -0.208E-02 -0.2683E+01  0.4249E-02  0.7518E+00 -0.1239E+00    1.0000  0.2780E-24
  0.5000  -0.257E-02 -0.2590E+01  0.4504E-02  0.7380E+00 -0.1319E+00    1.0000  0.6996E-24
  0.5000  -0.318E-02 -0.2497E+01  0.4775E-02  0.7236E+00 -0.1405E+00    1.0000  0.1709E-23
  0.5000  -0.394E-02 -0.2405E+01  0.5061E-02  0.7084E+00 -0.1497E+00    1.0000  0.4229E-23
  0.5000  -0.487E-02 -0.2312E+01  0.5365E-02  0.6924E+00 -0.1596E+00    0.9999  0.1047E-22
  0.5000  -0.603E-02 -0.2219E+01  0.5687E-02  0.6758E+00 -0.1702E+00    0.9999  0.2588E-22
  0.5000  -0.747E-02 -0.2127E+01  0.6027E-02  0.6583E+00 -0.1816E+00    0.9999  0.6416E-22
