 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 



                               Node( 10)                      Node( 15)                      Node( 21)                      Node( 26)                      Node( 30)                      Node( 33)

         time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
       2951.0000     -221.57  0.2591  0.987E-03        -20.46  0.3428  0.368E-03         14.95  0.5029 -0.108E-04         42.92  0.5029 -0.477E-05         74.95  0.5029 -0.942E-05        104.62  0.5029  0.000E+00
       2952.0000     -221.67  0.2591  0.986E-03        -20.46  0.3428  0.368E-03         14.95  0.5029 -0.108E-04         42.92  0.5029 -0.477E-05         74.95  0.5029 -0.942E-05        104.61  0.5029  0.000E+00
       2953.0000     -221.76  0.2590  0.985E-03        -20.47  0.3428  0.368E-03         14.95  0.5029 -0.108E-04         42.91  0.5029 -0.477E-05         74.95  0.5029 -0.942E-05        104.61  0.5029  0.000E+00
       2954.0000     -221.85  0.2590  0.985E-03        -20.47  0.3428  0.368E-03         14.95  0.5029 -0.108E-04         42.91  0.5029 -0.477E-05         74.95  0.5029 -0.942E-05        104.61  0.5029  0.000E+00
       2955.0000     -221.95  0.2590  0.984E-03        -20.47  0.3428  0.368E-03         14.94  0.5029 -0.108E-04         42.91  0.5029 -0.477E-05         74.94  0.5029 -0.942E-05        104.61  0.5029  0.000E+00
       2956.0000     -222.04  0.2589  0.983E-03        -20.48  0.3428  0.368E-03         14.94  0.5029 -0.101E-04         42.91  0.5029 -0.477E-05         74.94  0.5029 -0.942E-05        104.60  0.5029  0.000E+00
       2957.0000     -222.13  0.2589  0.983E-03        -20.48  0.3428  0.368E-03         14.94  0.5029 -0.101E-04         42.90  0.5029 -0.477E-05         74.94  0.5029 -0.942E-05        104.60  0.5029  0.000E+00
       2958.0000     -222.22  0.2589  0.982E-03        -20.49  0.3428  0.368E-03         14.94  0.5029 -0.108E-04         42.90  0.5029 -0.477E-05         74.94  0.5029 -0.942E-05        104.60  0.5029  0.000E+00
       2959.0000     -222.32  0.2589  0.982E-03        -20.49  0.3428  0.368E-03         14.93  0.5029 -0.101E-04         42.90  0.5029 -0.477E-05         74.93  0.5029 -0.942E-05        104.60  0.5029  0.000E+00
       2960.0000     -222.41  0.2588  0.981E-03        -20.49  0.3428  0.368E-03         14.93  0.5029 -0.101E-04         42.90  0.5029 -0.477E-05         74.93  0.5029 -0.942E-05        104.60  0.5029  0.000E+00
       2961.0000     -222.50  0.2588  0.980E-03        -20.50  0.3427  0.368E-03         14.93  0.5029 -0.108E-04         42.89  0.5029 -0.477E-05         74.93  0.5029 -0.942E-05        104.59  0.5029  0.000E+00
       2962.0000     -222.60  0.2588  0.980E-03        -20.50  0.3427  0.368E-03         14.93  0.5029 -0.108E-04         42.89  0.5029 -0.477E-05         74.93  0.5029 -0.942E-05        104.59  0.5029  0.000E+00
       2963.0000     -222.69  0.2588  0.979E-03        -20.51  0.3427  0.368E-03         14.93  0.5029 -0.101E-04         42.89  0.5029 -0.477E-05         74.93  0.5029 -0.942E-05        104.59  0.5029  0.000E+00
       2964.0000     -222.78  0.2587  0.978E-03        -20.51  0.3427  0.368E-03         14.92  0.5029 -0.101E-04         42.89  0.5029 -0.477E-05         74.92  0.5029 -0.942E-05        104.59  0.5029  0.000E+00
       2965.0000     -222.88  0.2587  0.978E-03        -20.51  0.3427  0.368E-03         14.92  0.5029 -0.101E-04         42.89  0.5029 -0.477E-05         74.92  0.5029 -0.942E-05        104.58  0.5029  0.000E+00
       2966.0000     -222.97  0.2587  0.977E-03        -20.52  0.3427  0.368E-03         14.92  0.5029 -0.101E-04         42.88  0.5029 -0.477E-05         74.92  0.5029 -0.942E-05        104.58  0.5029  0.000E+00
       2967.0000     -223.06  0.2586  0.976E-03        -20.52  0.3427  0.368E-03         14.92  0.5029 -0.108E-04         42.88  0.5029 -0.477E-05         74.92  0.5029 -0.942E-05        104.58  0.5029  0.000E+00
       2968.0000     -223.16  0.2586  0.976E-03        -20.53  0.3427  0.368E-03         14.91  0.5029 -0.108E-04         42.88  0.5029 -0.477E-05         74.91  0.5029 -0.942E-05        104.58  0.5029  0.000E+00
       2969.0000     -223.25  0.2586  0.975E-03        -20.53  0.3427  0.368E-03         14.91  0.5029 -0.101E-04         42.88  0.5029 -0.477E-05         74.91  0.5029 -0.942E-05        104.57  0.5029  0.000E+00
       2970.0000     -223.34  0.2586  0.974E-03        -20.53  0.3427  0.368E-03         14.91  0.5029 -0.101E-04         42.87  0.5029 -0.477E-05         74.91  0.5029 -0.942E-05        104.57  0.5029  0.000E+00
       2971.0000     -223.44  0.2585  0.973E-03        -20.54  0.3426  0.368E-03         14.91  0.5029 -0.108E-04         42.87  0.5029 -0.477E-05         74.91  0.5029 -0.942E-05        104.57  0.5029  0.000E+00
       2972.0000     -223.53  0.2585  0.973E-03        -20.54  0.3426  0.368E-03         14.90  0.5029 -0.108E-04         42.87  0.5029 -0.477E-05         74.90  0.5029 -0.942E-05        104.57  0.5029  0.000E+00
       2973.0000     -223.62  0.2585  0.972E-03        -20.55  0.3426  0.368E-03         14.90  0.5029 -0.108E-04         42.87  0.5029 -0.477E-05         74.90  0.5029 -0.942E-05        104.56  0.5029  0.000E+00
       2974.0000     -223.71  0.2585  0.972E-03        -20.55  0.3426  0.368E-03         14.90  0.5029 -0.101E-04         42.86  0.5029 -0.477E-05         74.90  0.5029 -0.942E-05        104.56  0.5029  0.000E+00
       2975.0000     -223.80  0.2584  0.971E-03        -20.55  0.3426  0.369E-03         14.90  0.5029 -0.101E-04         42.86  0.5029 -0.477E-05         74.90  0.5029 -0.942E-05        104.56  0.5029  0.000E+00
       2976.0000     -223.89  0.2584  0.970E-03        -20.56  0.3426  0.369E-03         14.89  0.5029 -0.101E-04         42.86  0.5029 -0.477E-05         74.90  0.5029 -0.942E-05        104.56  0.5029  0.000E+00
       2977.0000     -223.98  0.2584  0.970E-03        -20.56  0.3426  0.369E-03         14.89  0.5029 -0.108E-04         42.86  0.5029 -0.477E-05         74.89  0.5029 -0.942E-05        104.56  0.5029  0.000E+00
       2978.0000     -224.08  0.2583  0.969E-03        -20.57  0.3426  0.369E-03         14.89  0.5029 -0.108E-04         42.86  0.5029 -0.477E-05         74.89  0.5029 -0.942E-05        104.55  0.5029  0.000E+00
       2979.0000     -224.17  0.2583  0.968E-03        -20.57  0.3426  0.369E-03         14.89  0.5029 -0.108E-04         42.85  0.5029 -0.477E-05         74.89  0.5029 -0.942E-05        104.55  0.5029  0.000E+00
       2980.0000     -224.26  0.2583  0.968E-03        -20.57  0.3425  0.369E-03         14.89  0.5029 -0.108E-04         42.85  0.5029 -0.477E-05         74.89  0.5029 -0.942E-05        104.55  0.5029  0.000E+00
       2981.0000     -224.35  0.2583  0.967E-03        -20.58  0.3425  0.369E-03         14.88  0.5029 -0.108E-04         42.85  0.5029 -0.477E-05         74.88  0.5029 -0.942E-05        104.55  0.5029  0.000E+00
       2982.0000     -224.44  0.2582  0.966E-03        -20.58  0.3425  0.369E-03         14.88  0.5029 -0.108E-04         42.85  0.5029 -0.477E-05         74.88  0.5029 -0.942E-05        104.54  0.5029  0.000E+00
       2983.0000     -224.53  0.2582  0.965E-03        -20.59  0.3425  0.369E-03         14.88  0.5029 -0.101E-04         42.84  0.5029 -0.477E-05         74.88  0.5029 -0.942E-05        104.54  0.5029  0.000E+00
       2984.0000     -224.62  0.2582  0.965E-03        -20.59  0.3425  0.369E-03         14.88  0.5029 -0.101E-04         42.84  0.5029 -0.477E-05         74.88  0.5029 -0.942E-05        104.54  0.5029  0.000E+00
       2985.0000     -224.71  0.2582  0.964E-03        -20.59  0.3425  0.369E-03         14.87  0.5029 -0.101E-04         42.84  0.5029 -0.477E-05         74.87  0.5029 -0.942E-05        104.54  0.5029  0.000E+00
       2986.0000     -224.80  0.2581  0.963E-03        -20.60  0.3425  0.369E-03         14.87  0.5029 -0.108E-04         42.84  0.5029 -0.477E-05         74.87  0.5029 -0.942E-05        104.53  0.5029  0.000E+00
       2987.0000     -224.90  0.2581  0.963E-03        -20.60  0.3425  0.369E-03         14.87  0.5029 -0.108E-04         42.83  0.5029 -0.477E-05         74.87  0.5029 -0.942E-05        104.53  0.5029  0.000E+00
       2988.0000     -224.99  0.2581  0.962E-03        -20.61  0.3425  0.369E-03         14.87  0.5029 -0.101E-04         42.83  0.5029 -0.477E-05         74.87  0.5029 -0.942E-05        104.53  0.5029  0.000E+00
       2989.0000     -225.08  0.2580  0.961E-03        -20.61  0.3425  0.369E-03         14.86  0.5029 -0.101E-04         42.83  0.5029 -0.477E-05         74.86  0.5029 -0.942E-05        104.53  0.5029  0.000E+00
       2990.0000     -225.17  0.2580  0.961E-03        -20.61  0.3424  0.369E-03         14.86  0.5029 -0.101E-04         42.83  0.5029 -0.477E-05         74.86  0.5029 -0.942E-05        104.53  0.5029  0.000E+00
       2991.0000     -225.26  0.2580  0.960E-03        -20.62  0.3424  0.369E-03         14.86  0.5029 -0.101E-04         42.83  0.5029 -0.477E-05         74.86  0.5029 -0.942E-05        104.52  0.5029  0.000E+00
       2992.0000     -225.35  0.2580  0.959E-03        -20.62  0.3424  0.369E-03         14.86  0.5029 -0.108E-04         42.82  0.5029 -0.477E-05         74.86  0.5029 -0.942E-05        104.52  0.5029  0.000E+00
       2993.0000     -225.44  0.2579  0.959E-03        -20.63  0.3424  0.369E-03         14.86  0.5029 -0.108E-04         42.82  0.5029 -0.477E-05         74.86  0.5029 -0.942E-05        104.52  0.5029  0.000E+00
       2994.0000     -225.53  0.2579  0.958E-03        -20.63  0.3424  0.369E-03         14.85  0.5029 -0.101E-04         42.82  0.5029 -0.477E-05         74.85  0.5029 -0.942E-05        104.52  0.5029  0.000E+00
       2995.0000     -225.62  0.2579  0.957E-03        -20.63  0.3424  0.369E-03         14.85  0.5029 -0.101E-04         42.82  0.5029 -0.477E-05         74.85  0.5029 -0.942E-05        104.51  0.5029  0.000E+00
       2996.0000     -225.71  0.2579  0.957E-03        -20.64  0.3424  0.369E-03         14.85  0.5029 -0.108E-04         42.81  0.5029 -0.477E-05         74.85  0.5029 -0.942E-05        104.51  0.5029  0.000E+00
       2997.0000     -225.80  0.2578  0.956E-03        -20.64  0.3424  0.369E-03         14.85  0.5029 -0.101E-04         42.81  0.5029 -0.477E-05         74.85  0.5029 -0.942E-05        104.51  0.5029  0.000E+00
       2998.0000     -225.89  0.2578  0.955E-03        -20.64  0.3424  0.369E-03         14.84  0.5029 -0.101E-04         42.81  0.5029 -0.477E-05         74.84  0.5029 -0.942E-05        104.51  0.5029  0.000E+00
       2999.0000     -225.98  0.2578  0.955E-03        -20.65  0.3424  0.369E-03         14.84  0.5029 -0.108E-04         42.81  0.5029 -0.477E-05         74.84  0.5029 -0.942E-05        104.50  0.5029  0.000E+00
       3000.0000     -226.07  0.2578  0.954E-03        -20.65  0.3423  0.369E-03         14.84  0.5029 -0.108E-04         42.80  0.5029 -0.477E-05         74.84  0.5029 -0.942E-05        104.50  0.5029  0.000E+00
       3001.0000     -226.16  0.2577  0.953E-03        -20.66  0.3423  0.369E-03         14.84  0.5029 -0.101E-04         42.80  0.5029 -0.477E-05         74.84  0.5029 -0.942E-05        104.50  0.5029  0.000E+00
       3002.0000     -226.24  0.2577  0.952E-03        -20.66  0.3423  0.369E-03         14.83  0.5029 -0.101E-04         42.80  0.5029 -0.477E-05         74.83  0.5029 -0.942E-05        104.50  0.5029  0.000E+00
       3003.0000     -226.33  0.2577  0.952E-03        -20.66  0.3423  0.369E-03         14.83  0.5029 -0.108E-04         42.80  0.5029 -0.477E-05         74.83  0.5029 -0.942E-05        104.50  0.5029  0.000E+00
       3004.0000     -226.42  0.2577  0.951E-03        -20.67  0.3423  0.369E-03         14.83  0.5029 -0.101E-04         42.80  0.5029 -0.477E-05         74.83  0.5029 -0.942E-05        104.49  0.5029  0.000E+00
       3005.0000     -226.51  0.2576  0.950E-03        -20.67  0.3423  0.369E-03         14.83  0.5029 -0.108E-04         42.79  0.5029 -0.477E-05         74.83  0.5029 -0.942E-05        104.49  0.5029  0.000E+00
       3006.0000     -226.60  0.2576  0.949E-03        -20.68  0.3423  0.369E-03         14.83  0.5029 -0.101E-04         42.79  0.5029 -0.477E-05         74.83  0.5029 -0.942E-05        104.49  0.5029  0.000E+00
       3007.0000     -226.69  0.2576  0.947E-03        -20.68  0.3423  0.369E-03         14.82  0.5029 -0.108E-04         42.79  0.5029 -0.477E-05         74.82  0.5029 -0.942E-05        104.49  0.5029  0.000E+00
       3008.0000     -226.78  0.2575  0.946E-03        -20.68  0.3423  0.369E-03         14.82  0.5029 -0.108E-04         42.79  0.5029 -0.477E-05         74.82  0.5029 -0.942E-05        104.48  0.5029  0.000E+00
       3009.0000     -226.87  0.2575  0.945E-03        -20.69  0.3423  0.369E-03         14.82  0.5029 -0.108E-04         42.78  0.5029 -0.477E-05         74.82  0.5029 -0.942E-05        104.48  0.5029  0.000E+00
       3010.0000     -226.97  0.2575  0.944E-03        -20.69  0.3422  0.369E-03         14.82  0.5029 -0.101E-04         42.78  0.5029 -0.477E-05         74.82  0.5029 -0.942E-05        104.48  0.5029  0.000E+00
       3011.0000     -227.06  0.2575  0.943E-03        -20.70  0.3422  0.369E-03         14.81  0.5029 -0.108E-04         42.78  0.5029 -0.477E-05         74.81  0.5029 -0.942E-05        104.48  0.5029  0.000E+00
       3012.0000     -227.15  0.2574  0.942E-03        -20.70  0.3422  0.369E-03         14.81  0.5029 -0.108E-04         42.78  0.5029 -0.477E-05         74.81  0.5029 -0.942E-05        104.47  0.5029  0.000E+00
       3013.0000     -227.25  0.2574  0.941E-03        -20.70  0.3422  0.369E-03         14.81  0.5029 -0.101E-04         42.77  0.5029 -0.477E-05         74.81  0.5029 -0.942E-05        104.47  0.5029  0.000E+00
       3014.0000     -227.34  0.2574  0.940E-03        -20.71  0.3422  0.369E-03         14.81  0.5029 -0.101E-04         42.77  0.5029 -0.477E-05         74.81  0.5029 -0.942E-05        104.47  0.5029  0.000E+00
       3015.0000     -227.43  0.2574  0.939E-03        -20.71  0.3422  0.369E-03         14.80  0.5029 -0.108E-04         42.77  0.5029 -0.477E-05         74.80  0.5029 -0.942E-05        104.47  0.5029  0.000E+00
       3016.0000     -227.53  0.2573  0.938E-03        -20.72  0.3422  0.369E-03         14.80  0.5029 -0.101E-04         42.77  0.5029 -0.477E-05         74.80  0.5029 -0.942E-05        104.47  0.5029  0.000E+00
       3017.0000     -227.62  0.2573  0.937E-03        -20.72  0.3422  0.369E-03         14.80  0.5029 -0.101E-04         42.76  0.5029 -0.477E-05         74.80  0.5029 -0.942E-05        104.46  0.5029  0.000E+00
       3018.0000     -227.71  0.2573  0.936E-03        -20.72  0.3422  0.369E-03         14.80  0.5029 -0.101E-04         42.76  0.5029 -0.477E-05         74.80  0.5029 -0.942E-05        104.46  0.5029  0.000E+00
       3019.0000     -227.80  0.2572  0.935E-03        -20.73  0.3422  0.369E-03         14.80  0.5029 -0.108E-04         42.76  0.5029 -0.477E-05         74.80  0.5029 -0.942E-05        104.46  0.5029  0.000E+00
       3020.0000     -227.89  0.2572  0.935E-03        -20.73  0.3421  0.369E-03         14.79  0.5029 -0.108E-04         42.76  0.5029 -0.477E-05         74.79  0.5029 -0.942E-05        104.46  0.5029  0.000E+00
       3021.0000     -227.98  0.2572  0.934E-03        -20.74  0.3421  0.369E-03         14.79  0.5029 -0.108E-04         42.76  0.5029 -0.477E-05         74.79  0.5029 -0.942E-05        104.45  0.5029  0.000E+00
       3022.0000     -228.08  0.2572  0.933E-03        -20.74  0.3421  0.369E-03         14.79  0.5029 -0.101E-04         42.75  0.5029 -0.477E-05         74.79  0.5029 -0.942E-05        104.45  0.5029  0.000E+00
       3023.0000     -228.17  0.2571  0.932E-03        -20.74  0.3421  0.369E-03         14.79  0.5029 -0.108E-04         42.75  0.5029 -0.477E-05         74.79  0.5029 -0.942E-05        104.45  0.5029  0.000E+00
       3024.0000     -228.26  0.2571  0.932E-03        -20.75  0.3421  0.369E-03         14.78  0.5029 -0.101E-04         42.75  0.5029 -0.477E-05         74.78  0.5029 -0.942E-05        104.45  0.5029  0.000E+00
       3025.0000     -228.35  0.2571  0.931E-03        -20.75  0.3421  0.369E-03         14.78  0.5029 -0.108E-04         42.75  0.5029 -0.477E-05         74.78  0.5029 -0.942E-05        104.44  0.5029  0.000E+00
       3026.0000     -228.44  0.2571  0.930E-03        -20.76  0.3421  0.369E-03         14.78  0.5029 -0.108E-04         42.74  0.5029 -0.477E-05         74.78  0.5029 -0.942E-05        104.44  0.5029  0.000E+00
       3027.0000     -228.53  0.2570  0.930E-03        -20.76  0.3421  0.369E-03         14.78  0.5029 -0.101E-04         42.74  0.5029 -0.477E-05         74.78  0.5029 -0.942E-05        104.44  0.5029  0.000E+00
       3028.0000     -228.62  0.2570  0.929E-03        -20.76  0.3421  0.369E-03         14.77  0.5029 -0.101E-04         42.74  0.5029 -0.477E-05         74.77  0.5029 -0.942E-05        104.44  0.5029  0.000E+00
       3029.0000     -228.71  0.2570  0.928E-03        -20.77  0.3421  0.369E-03         14.77  0.5029 -0.108E-04         42.74  0.5029 -0.477E-05         74.77  0.5029 -0.942E-05        104.43  0.5029  0.000E+00
       3030.0000     -228.80  0.2570  0.927E-03        -20.77  0.3420  0.369E-03         14.77  0.5029 -0.101E-04         42.73  0.5029 -0.477E-05         74.77  0.5029 -0.942E-05        104.43  0.5029  0.000E+00
       3031.0000     -228.89  0.2569  0.927E-03        -20.78  0.3420  0.369E-03         14.77  0.5029 -0.101E-04         42.73  0.5029 -0.477E-05         74.77  0.5029 -0.942E-05        104.43  0.5029  0.000E+00
       3032.0000     -228.98  0.2569  0.926E-03        -20.78  0.3420  0.369E-03         14.76  0.5029 -0.101E-04         42.73  0.5029 -0.477E-05         74.76  0.5029 -0.942E-05        104.43  0.5029  0.000E+00
       3033.0000     -229.07  0.2569  0.925E-03        -20.78  0.3420  0.369E-03         14.76  0.5029 -0.108E-04         42.73  0.5029 -0.477E-05         74.76  0.5029 -0.942E-05        104.43  0.5029  0.000E+00
       3034.0000     -229.16  0.2568  0.925E-03        -20.79  0.3420  0.369E-03         14.76  0.5029 -0.101E-04         42.73  0.5029 -0.477E-05         74.76  0.5029 -0.942E-05        104.42  0.5029  0.000E+00
       3035.0000     -229.25  0.2568  0.924E-03        -20.79  0.3420  0.369E-03         14.76  0.5029 -0.108E-04         42.72  0.5029 -0.477E-05         74.76  0.5029 -0.942E-05        104.42  0.5029  0.000E+00
       3036.0000     -229.34  0.2568  0.923E-03        -20.80  0.3420  0.369E-03         14.76  0.5029 -0.941E-05         42.72  0.5029 -0.477E-05         74.76  0.5029 -0.942E-05        104.42  0.5029  0.000E+00
       3037.0000     -229.43  0.2568  0.923E-03        -20.80  0.3420  0.369E-03         14.75  0.5029 -0.941E-05         42.72  0.5029 -0.477E-05         74.75  0.5029 -0.942E-05        104.42  0.5029  0.000E+00
       3038.0000     -229.51  0.2567  0.922E-03        -20.80  0.3420  0.369E-03         14.75  0.5029 -0.941E-05         42.72  0.5029 -0.477E-05         74.75  0.5029 -0.942E-05        104.41  0.5029  0.000E+00
       3039.0000     -229.60  0.2567  0.921E-03        -20.81  0.3420  0.369E-03         14.75  0.5029 -0.941E-05         42.71  0.5029 -0.477E-05         74.75  0.5029 -0.942E-05        104.41  0.5029  0.000E+00
       3040.0000     -229.69  0.2567  0.921E-03        -20.81  0.3419  0.369E-03         14.75  0.5029 -0.100E-04         42.71  0.5029 -0.477E-05         74.75  0.5029 -0.942E-05        104.41  0.5029  0.000E+00
       3041.0000     -229.78  0.2567  0.920E-03        -20.81  0.3419  0.369E-03         14.74  0.5029 -0.941E-05         42.71  0.5029 -0.477E-05         74.74  0.5029 -0.942E-05        104.41  0.5029  0.000E+00
       3042.0000     -229.87  0.2566  0.919E-03        -20.82  0.3419  0.369E-03         14.74  0.5029 -0.100E-04         42.71  0.5029 -0.477E-05         74.74  0.5029 -0.942E-05        104.40  0.5029  0.000E+00
       3043.0000     -229.95  0.2566  0.919E-03        -20.82  0.3419  0.369E-03         14.74  0.5029 -0.100E-04         42.70  0.5029 -0.477E-05         74.74  0.5029 -0.942E-05        104.40  0.5029  0.000E+00
       3044.0000     -230.04  0.2566  0.918E-03        -20.83  0.3419  0.369E-03         14.74  0.5029 -0.941E-05         42.70  0.5029 -0.477E-05         74.74  0.5029 -0.942E-05        104.40  0.5029  0.000E+00
       3045.0000     -230.13  0.2566  0.917E-03        -20.83  0.3419  0.369E-03         14.73  0.5029 -0.100E-04         42.70  0.5029 -0.477E-05         74.73  0.5029 -0.942E-05        104.40  0.5029  0.000E+00
       3046.0000     -230.21  0.2565  0.917E-03        -20.83  0.3419  0.369E-03         14.73  0.5029 -0.100E-04         42.70  0.5029 -0.477E-05         74.73  0.5029 -0.942E-05        104.40  0.5029  0.000E+00
       3047.0000     -230.30  0.2565  0.916E-03        -20.84  0.3419  0.369E-03         14.73  0.5029 -0.941E-05         42.70  0.5029 -0.477E-05         74.73  0.5029 -0.942E-05        104.39  0.5029  0.000E+00
       3048.0000     -230.39  0.2565  0.916E-03        -20.84  0.3419  0.369E-03         14.73  0.5029 -0.941E-05         42.69  0.5029 -0.477E-05         74.73  0.5029 -0.942E-05        104.39  0.5029  0.000E+00
       3049.0000     -230.47  0.2565  0.915E-03        -20.85  0.3419  0.369E-03         14.73  0.5029 -0.941E-05         42.69  0.5029 -0.477E-05         74.73  0.5029 -0.942E-05        104.39  0.5029  0.000E+00
       3050.0000     -230.56  0.2564  0.914E-03        -20.85  0.3418  0.369E-03         14.72  0.5029 -0.941E-05         42.69  0.5029 -0.477E-05         74.72  0.5029 -0.942E-05        104.39  0.5029  0.000E+00
       3051.0000     -230.65  0.2564  0.914E-03        -20.85  0.3418  0.369E-03         14.72  0.5029 -0.100E-04         42.69  0.5029 -0.477E-05         74.72  0.5029 -0.942E-05        104.38  0.5029  0.000E+00
       3052.0000     -230.74  0.2564  0.913E-03        -20.86  0.3418  0.369E-03         14.72  0.5029 -0.100E-04         42.68  0.5029 -0.477E-05         74.72  0.5029 -0.942E-05        104.38  0.5029  0.000E+00
       3053.0000     -230.82  0.2564  0.913E-03        -20.86  0.3418  0.369E-03         14.72  0.5029 -0.941E-05         42.68  0.5029 -0.477E-05         74.72  0.5029 -0.942E-05        104.38  0.5029  0.000E+00
       3054.0000     -230.91  0.2563  0.912E-03        -20.87  0.3418  0.369E-03         14.71  0.5029 -0.941E-05         42.68  0.5029 -0.477E-05         74.71  0.5029 -0.942E-05        104.38  0.5029  0.000E+00
       3055.0000     -231.00  0.2563  0.911E-03        -20.87  0.3418  0.369E-03         14.71  0.5029 -0.100E-04         42.68  0.5029 -0.477E-05         74.71  0.5029 -0.942E-05        104.37  0.5029  0.000E+00
       3056.0000     -231.08  0.2563  0.911E-03        -20.87  0.3418  0.369E-03         14.71  0.5029 -0.100E-04         42.67  0.5029 -0.477E-05         74.71  0.5029 -0.942E-05        104.37  0.5029  0.000E+00
       3057.0000     -231.17  0.2563  0.910E-03        -20.88  0.3418  0.369E-03         14.71  0.5029 -0.941E-05         42.67  0.5029 -0.477E-05         74.71  0.5029 -0.942E-05        104.37  0.5029  0.000E+00
       3058.0000     -231.25  0.2562  0.910E-03        -20.88  0.3418  0.369E-03         14.70  0.5029 -0.100E-04         42.67  0.5029 -0.477E-05         74.70  0.5029 -0.942E-05        104.37  0.5029  0.000E+00
       3059.0000     -231.34  0.2562  0.909E-03        -20.88  0.3418  0.369E-03         14.70  0.5029 -0.100E-04         42.67  0.5029 -0.477E-05         74.70  0.5029 -0.942E-05        104.36  0.5029  0.000E+00
       3060.0000     -231.42  0.2562  0.908E-03        -20.89  0.3417  0.369E-03         14.70  0.5029 -0.100E-04         42.66  0.5029 -0.477E-05         74.70  0.5029 -0.942E-05        104.36  0.5029  0.000E+00
       3061.0000     -231.51  0.2562  0.908E-03        -20.89  0.3417  0.369E-03         14.70  0.5029 -0.941E-05         42.66  0.5029 -0.477E-05         74.70  0.5029 -0.942E-05        104.36  0.5029  0.000E+00
       3062.0000     -231.59  0.2561  0.907E-03        -20.90  0.3417  0.369E-03         14.69  0.5029 -0.941E-05         42.66  0.5029 -0.477E-05         74.70  0.5029 -0.942E-05        104.36  0.5029  0.000E+00
       3063.0000     -231.68  0.2561  0.906E-03        -20.90  0.3417  0.369E-03         14.69  0.5029 -0.941E-05         42.66  0.5029 -0.477E-05         74.69  0.5029 -0.942E-05        104.36  0.5029  0.000E+00
       3064.0000     -231.76  0.2561  0.906E-03        -20.90  0.3417  0.369E-03         14.69  0.5029 -0.100E-04         42.66  0.5029 -0.477E-05         74.69  0.5029 -0.942E-05        104.35  0.5029  0.000E+00
       3065.0000     -231.85  0.2561  0.905E-03        -20.91  0.3417  0.369E-03         14.69  0.5029 -0.100E-04         42.65  0.5029 -0.477E-05         74.69  0.5029 -0.942E-05        104.35  0.5029  0.000E+00
       3066.0000     -231.93  0.2560  0.905E-03        -20.91  0.3417  0.369E-03         14.69  0.5029 -0.100E-04         42.65  0.5029 -0.477E-05         74.69  0.5029 -0.942E-05        104.35  0.5029  0.000E+00
       3067.0000     -232.02  0.2560  0.904E-03        -20.91  0.3417  0.369E-03         14.68  0.5029 -0.941E-05         42.65  0.5029 -0.477E-05         74.68  0.5029 -0.942E-05        104.35  0.5029  0.000E+00
       3068.0000     -232.10  0.2560  0.903E-03        -20.92  0.3417  0.369E-03         14.68  0.5029 -0.100E-04         42.65  0.5029 -0.477E-05         74.68  0.5029 -0.942E-05        104.34  0.5029  0.000E+00
       3069.0000     -232.19  0.2560  0.903E-03        -20.92  0.3417  0.369E-03         14.68  0.5029 -0.100E-04         42.64  0.5029 -0.477E-05         74.68  0.5029 -0.942E-05        104.34  0.5029  0.000E+00
       3070.0000     -232.27  0.2559  0.902E-03        -20.93  0.3416  0.369E-03         14.68  0.5029 -0.941E-05         42.64  0.5029 -0.477E-05         74.68  0.5029 -0.942E-05        104.34  0.5029  0.000E+00
       3071.0000     -232.36  0.2559  0.902E-03        -20.93  0.3416  0.369E-03         14.67  0.5029 -0.100E-04         42.64  0.5029 -0.477E-05         74.67  0.5029 -0.942E-05        104.34  0.5029  0.000E+00
       3072.0000     -232.44  0.2559  0.901E-03        -20.93  0.3416  0.369E-03         14.67  0.5029 -0.941E-05         42.64  0.5029 -0.477E-05         74.67  0.5029 -0.942E-05        104.33  0.5029  0.000E+00
       3073.0000     -232.53  0.2559  0.900E-03        -20.94  0.3416  0.369E-03         14.67  0.5029 -0.941E-05         42.63  0.5029 -0.477E-05         74.67  0.5029 -0.942E-05        104.33  0.5029  0.000E+00
       3074.0000     -232.61  0.2558  0.900E-03        -20.94  0.3416  0.369E-03         14.67  0.5029 -0.941E-05         42.63  0.5029 -0.477E-05         74.67  0.5029 -0.942E-05        104.33  0.5029  0.000E+00
       3075.0000     -232.70  0.2558  0.899E-03        -20.95  0.3416  0.369E-03         14.66  0.5029 -0.100E-04         42.63  0.5029 -0.477E-05         74.66  0.5029 -0.942E-05        104.33  0.5029  0.000E+00
       3076.0000     -232.78  0.2558  0.899E-03        -20.95  0.3416  0.369E-03         14.66  0.5029 -0.100E-04         42.63  0.5029 -0.477E-05         74.66  0.5029 -0.942E-05        104.33  0.5029  0.000E+00
       3077.0000     -232.86  0.2558  0.898E-03        -20.95  0.3416  0.369E-03         14.66  0.5029 -0.941E-05         42.63  0.5029 -0.477E-05         74.66  0.5029 -0.942E-05        104.32  0.5029  0.000E+00
